Trip ID,Pickup Date,Pickup Hour,Vehicle,Payment_type,No.of passengers,Trip Distance,Booking Values,Pickup Location,Total Bookings
226,2024-06-01 00:00:00,1899-12-30 06:26:09,Uber Black,Cash,1,4,$13.5,Midtown Center,1.0
227,2024-06-01 00:00:00,1899-12-30 06:58:02,Uber Black,Cash,1,3.1,$10.5,East Village,1.0
228,2024-06-01 00:00:00,1899-12-30 06:08:23,UberXL,Cash,1,1.74,$9.0,Garment District,1.0
229,2024-06-01 00:00:00,1899-12-30 06:31:25,UberXL,Uber Pay,1,1.32,$8.7,Midtown East,1.0
230,2024-06-01 00:00:00,1899-12-30 06:37:30,Uber Comfort,Uber Pay,1,1.1,$7.1,Yorkville East,1.0
231,2024-06-01 00:00:00,1899-12-30 06:55:49,Uber Black,Uber Pay,1,3.64,$15.7,Penn Station/Madison Sq West,1.0
232,2024-06-01 00:00:00,1899-12-30 06:57:02,UberX,Cash,1,26.64,$70.5,JFK Airport,1.0
233,2024-06-01 00:00:00,1899-12-30 06:45:54,UberXL,Cash,1,1.9,$7.5,Penn Station/Madison Sq West,1.0
234,2024-06-01 00:00:00,1899-12-30 06:23:12,Uber Black,Uber Pay,1,4.19,$19.9,Central Harlem,1.0
235,2024-06-01 00:00:00,1899-12-30 06:46:36,UberX,Uber Pay,1,7.48,$27.5,Sutton Place/Turtle Bay North,1.0
236,2024-06-01 00:00:00,1899-12-30 06:46:27,UberX,Cash,1,2,$8.5,Lower East Side,1.0
237,2024-06-01 00:00:00,1899-12-30 06:28:24,UberXL,Cash,1,1.16,$6.5,Midtown Center,1.0
238,2024-06-01 00:00:00,1899-12-30 06:30:27,UberX,Uber Pay,3,3.27,$15.1,Penn Station/Madison Sq West,1.0
239,2024-06-01 00:00:00,1899-12-30 06:45:40,UberX,Cash,5,1.33,$6.5,NV,1.0
240,2024-06-01 00:00:00,1899-12-30 07:13:43,UberX,Cash,1,1.54,$7.5,Garment District,1.0
241,2024-06-01 00:00:00,1899-12-30 07:34:21,UberXL,Cash,1,3.2,$11.0,Clinton West,1.0
242,2024-06-01 00:00:00,1899-12-30 07:28:55,UberX,Cash,2,1.55,$8.5,Lincoln Square East,1.0
243,2024-06-01 00:00:00,1899-12-30 07:35:28,UberX,Cash,1,1.1,$7.5,Yorkville East,1.0
244,2024-06-01 00:00:00,1899-12-30 07:04:59,Uber Comfort,Uber Pay,1,1.38,$9.0,Murray Hill,1.0
245,2024-06-01 00:00:00,1899-12-30 07:12:41,UberX,Uber Pay,1,1.6,$9.1,Penn Station/Madison Sq West,1.0
246,2024-06-01 00:00:00,1899-12-30 07:06:08,UberX,Uber Pay,1,8.2,$30.7,Upper West Side South,1.0
247,2024-06-01 00:00:00,1899-12-30 07:26:46,Uber Black,Uber Pay,1,1.28,$7.9,Sutton Place/Turtle Bay North,1.0
248,2024-06-01 00:00:00,1899-12-30 07:10:47,UberX,Cash,1,1.7,$7.5,Yorkville West,1.0
249,2024-06-01 00:00:00,1899-12-30 07:56:13,Uber Comfort,Uber Pay,1,4.5,$18.1,East Harlem South,1.0
250,2024-06-01 00:00:00,1899-12-30 07:11:35,UberX,Uber Pay,1,4.23,$19.2,Yorkville West,1.0
251,2024-06-01 00:00:00,1899-12-30 07:07:51,Uber Comfort,Uber Pay,1,1.71,$9.7,Penn Station/Madison Sq West,1.0
252,2024-06-01 00:00:00,1899-12-30 07:35:07,Uber Comfort,Cash,1,1.7,$9.5,Manhattan Valley,1.0
253,2024-06-01 00:00:00,1899-12-30 07:09:33,Uber Comfort,Uber Pay,1,1.02,$8.8,Yorkville East,1.0
254,2024-06-01 00:00:00,1899-12-30 07:26:57,UberX,Cash,1,1.98,$8.5,Lenox Hill East,1.0
255,2024-06-01 00:00:00,1899-12-30 07:05:39,UberX,Uber Pay,1,1.09,$7.9,Midtown East,1.0
256,2024-06-01 00:00:00,1899-12-30 07:13:23,UberX,Cash,2,7.5,$29.0,East Chelsea,1.0
257,2024-06-01 00:00:00,1899-12-30 07:54:30,UberX,Uber Pay,1,1.46,$6.0,Kips Bay,1.0
258,2024-06-01 00:00:00,1899-12-30 07:23:57,UberX,Cash,1,1.3,$6.5,Penn Station/Madison Sq West,1.0
259,2024-06-01 00:00:00,1899-12-30 07:57:07,Uber Comfort,Uber Pay,1,1.3,$7.0,Upper East Side South,1.0
260,2024-06-01 00:00:00,1899-12-30 07:42:25,Uber Black,Cash,1,2.1,$9.0,Yorkville East,1.0
261,2024-06-01 00:00:00,1899-12-30 07:36:02,UberX,Uber Pay,1,2.9,$19.8,Lenox Hill East,1.0
262,2024-06-01 00:00:00,1899-12-30 07:14:02,UberXL,Uber Pay,1,2,$10.4,Upper East Side North,1.0
263,2024-06-01 00:00:00,1899-12-30 07:37:07,UberX,Uber Pay,1,3.4,$15.2,Yorkville East,1.0
264,2024-06-01 00:00:00,1899-12-30 07:34:37,UberXL,Uber Pay,3,3.59,$16.5,Gramercy,1.0
265,2024-06-01 00:00:00,1899-12-30 07:50:24,UberX,Uber Pay,1,2.88,$13.3,Lincoln Square West,1.0
266,2024-06-01 00:00:00,1899-12-30 07:44:15,UberX,Uber Pay,2,7.96,$28.5,Lenox Hill East,1.0
267,2024-06-01 00:00:00,1899-12-30 07:50:45,UberXL,Uber Pay,1,1.3,$10.0,SoHo,1.0
268,2024-06-01 00:00:00,1899-12-30 07:52:42,UberX,Uber Pay,1,2.44,$14.5,Times Sq/Theatre District,1.0
269,2024-06-01 00:00:00,1899-12-30 07:34:19,Uber Black,Uber Pay,2,3.52,$16.5,Yorkville East,1.0
270,2024-06-01 00:00:00,1899-12-30 07:30:56,Uber Black,Uber Pay,1,1.4,$7.3,East Village,1.0
271,2024-06-01 00:00:00,1899-12-30 07:06:46,UberX,Uber Pay,1,1.78,$9.8,East Harlem North,1.0
272,2024-06-01 00:00:00,1899-12-30 07:48:02,Uber Black,Uber Pay,1,3.77,$17.0,Astoria,1.0
273,2024-06-01 00:00:00,1899-12-30 07:31:22,Uber Comfort,Uber Pay,4,2.46,$14.5,Upper West Side South,1.0
274,2024-06-01 00:00:00,1899-12-30 07:43:53,UberXL,Uber Pay,1,2.4,$12.7,Lenox Hill East,1.0
275,2024-06-01 00:00:00,1899-12-30 07:36:39,UberX,Uber Pay,1,2.7,$10.5,Stuy Town/Peter Cooper Village,1.0
276,2024-06-01 00:00:00,1899-12-30 07:27:15,UberX,Cash,1,2.17,$9.5,Lenox Hill East,1.0
277,2024-06-01 00:00:00,1899-12-30 07:39:41,Uber Comfort,Uber Pay,2,3.05,$17.1,Lenox Hill East,1.0
278,2024-06-01 00:00:00,1899-12-30 07:29:44,UberX,Uber Pay,1,1.24,$7.3,East Village,1.0
279,2024-06-01 00:00:00,1899-12-30 07:16:08,UberX,Cash,2,7.45,$23.5,East Harlem South,1.0
280,2024-06-01 00:00:00,1899-12-30 07:48:14,UberX,Uber Pay,2,1.08,$8.5,Union Sq,1.0
281,2024-06-01 00:00:00,1899-12-30 07:00:19,Uber Black,Cash,1,1.02,$7.5,Midtown East,1.0
282,2024-06-01 00:00:00,1899-12-30 07:33:09,UberX,Cash,1,3.7,$12.5,Yorkville East,1.0
283,2024-06-01 00:00:00,1899-12-30 07:44:37,UberXL,Uber Pay,1,2,$10.3,Lenox Hill West,1.0
284,2024-06-01 00:00:00,1899-12-30 07:46:36,UberX,Uber Pay,1,1.3,$9.1,Lincoln Square East,1.0
285,2024-06-01 00:00:00,1899-12-30 07:26:17,UberX,Cash,1,1.03,$5.5,East Harlem North,1.0
286,2024-06-01 00:00:00,1899-12-30 07:06:10,Uber Black,Uber Pay,1,1.6,$9.6,Penn Station/Madison Sq West,1.0
287,2024-06-01 00:00:00,1899-12-30 07:19:10,Uber Black,Cash,1,1.21,$7.0,East Harlem North,1.0
288,2024-06-01 00:00:00,1899-12-30 07:05:56,UberX,Uber Pay,1,1.66,$8.6,Penn Station/Madison Sq West,1.0
289,2024-06-01 00:00:00,1899-12-30 07:01:18,UberX,Cash,1,2.27,$10.5,Clinton West,1.0
290,2024-06-01 00:00:00,1899-12-30 07:19:04,Uber Comfort,Cash,1,1.86,$7.5,Upper East Side South,1.0
291,2024-06-01 00:00:00,1899-12-30 07:51:17,UberX,Uber Pay,1,1.22,$7.5,Yorkville West,1.0
292,2024-06-01 00:00:00,1899-12-30 07:31:22,UberX,Cash,1,3.3,$12.5,UN/Turtle Bay South,1.0
293,2024-06-01 00:00:00,1899-12-30 07:22:43,Uber Comfort,Uber Pay,1,1.26,$7.0,East Harlem South,1.0
294,2024-06-01 00:00:00,1899-12-30 07:59:33,Uber Comfort,Uber Pay,1,4.08,$16.9,Penn Station/Madison Sq West,1.0
295,2024-06-01 00:00:00,1899-12-30 07:34:41,UberX,Cash,6,1.24,$6.5,Clinton East,1.0
296,2024-06-01 00:00:00,1899-12-30 07:44:49,UberX,Uber Pay,1,1.6,$8.5,Garment District,1.0
297,2024-06-01 00:00:00,1899-12-30 07:36:31,UberX,Uber Pay,2,1.46,$7.0,Penn Station/Madison Sq West,1.0
298,2024-06-01 00:00:00,1899-12-30 07:59:33,Uber Comfort,Uber Pay,2,1.17,$7.9,Garment District,1.0
299,2024-06-01 00:00:00,1899-12-30 07:02:47,Uber Comfort,Cash,1,1.19,$6.5,Gramercy,1.0
300,2024-06-01 00:00:00,1899-12-30 07:19:56,UberX,Cash,3,1.2,$6.5,Stuy Town/Peter Cooper Village,1.0
301,2024-06-01 00:00:00,1899-12-30 07:08:59,UberX,Uber Pay,1,1.51,$7.5,Penn Station/Madison Sq West,1.0
302,2024-06-01 00:00:00,1899-12-30 07:14:14,UberXL,Uber Pay,1,1.8,$10.9,Lenox Hill East,1.0
303,2024-06-01 00:00:00,1899-12-30 07:53:26,UberX,Uber Pay,1,2.18,$10.9,Midtown East,1.0
304,2024-06-01 00:00:00,1899-12-30 07:58:00,UberX,Uber Pay,3,3.27,$17.0,Sunnyside,1.0
305,2024-06-01 00:00:00,1899-12-30 07:07:45,Uber Comfort,Uber Pay,1,3.2,$16.3,Penn Station/Madison Sq West,1.0
306,2024-06-01 00:00:00,1899-12-30 07:36:55,Uber Black,Uber Pay,1,2.12,$12.1,Clinton East,1.0
307,2024-06-01 00:00:00,1899-12-30 07:14:04,UberXL,Uber Pay,1,1.9,$15.7,Murray Hill,1.0
308,2024-06-01 00:00:00,1899-12-30 07:39:58,UberX,Uber Pay,1,2.13,$11.5,Yorkville West,1.0
309,2024-06-01 00:00:00,1899-12-30 07:09:36,UberX,Uber Pay,1,1.11,$8.5,Sutton Place/Turtle Bay North,1.0
310,2024-06-01 00:00:00,1899-12-30 07:17:33,Uber Comfort,Uber Pay,1,1.5,$10.3,Garment District,1.0
311,2024-06-01 00:00:00,1899-12-30 07:53:22,Uber Black,Uber Pay,3,1.13,$8.5,Yorkville East,1.0
312,2024-06-01 00:00:00,1899-12-30 07:09:08,UberXL,Uber Pay,1,5.35,$24.0,Midtown East,1.0
313,2024-06-01 00:00:00,1899-12-30 07:59:03,UberX,Cash,1,4.4,$17.5,Midtown Center,1.0
314,2024-06-01 00:00:00,1899-12-30 07:42:43,UberX,Uber Pay,1,10.1,$35.6,NV,1.0
315,2024-06-01 00:00:00,1899-12-30 07:47:48,UberXL,Cash,2,6.94,$23.0,Penn Station/Madison Sq West,1.0
316,2024-06-01 00:00:00,1899-12-30 07:32:19,Uber Comfort,Cash,1,6.2,$20.5,Clinton East,1.0
317,2024-06-01 00:00:00,1899-12-30 07:06:15,Uber Comfort,Uber Pay,1,3.27,$14.0,Penn Station/Madison Sq West,1.0
318,2024-06-01 00:00:00,1899-12-30 07:34:00,UberX,Uber Pay,2,5.78,$20.7,Central Park,1.0
319,2024-06-01 00:00:00,1899-12-30 07:22:33,UberX,Uber Pay,1,1.41,$8.3,Gramercy,1.0
320,2024-06-01 00:00:00,1899-12-30 07:44:03,Uber Black,Uber Pay,1,2.14,$15.9,East Harlem South,1.0
321,2024-06-01 00:00:00,1899-12-30 07:03:16,Uber Black,Uber Pay,2,2.89,$12.0,East Harlem South,1.0
322,2024-06-01 00:00:00,1899-12-30 07:32:42,UberX,Uber Pay,1,5.52,$18.5,Upper West Side North,1.0
323,2024-06-01 00:00:00,1899-12-30 07:46:49,UberXL,Cash,1,4.4,$16.5,Upper East Side North,1.0
324,2024-06-01 00:00:00,1899-12-30 07:10:34,UberX,Cash,2,3.23,$13.0,Upper East Side North,1.0
325,2024-06-01 00:00:00,1899-12-30 06:58:43,UberX,Cash,1,1.3,$6.5,UN/Turtle Bay South,1.0
326,2024-06-01 00:00:00,1899-12-30 07:11:17,Uber Black,Uber Pay,1,2.11,$10.3,Gramercy,1.0
327,2024-06-01 00:00:00,1899-12-30 07:50:56,UberX,Uber Pay,1,2.36,$12.7,Kips Bay,1.0
328,2024-06-01 00:00:00,1899-12-30 07:32:57,Uber Comfort,Uber Pay,1,3.37,$18.3,Yorkville West,1.0
329,2024-06-01 00:00:00,1899-12-30 07:01:43,UberXL,Uber Pay,6,3.22,$13.5,Hamilton Heights,1.0
330,2024-06-01 00:00:00,1899-12-30 07:08:45,UberX,Uber Pay,1,1.78,$9.4,Lenox Hill West,1.0
331,2024-06-01 00:00:00,1899-12-30 07:33:43,Uber Black,Cash,1,2.79,$10.5,Upper West Side North,1.0
332,2024-06-01 00:00:00,1899-12-30 07:56:13,UberX,Uber Pay,1,1.69,$9.7,Clinton East,1.0
333,2024-06-01 00:00:00,1899-12-30 07:10:53,UberX,Cash,1,1.01,$5.0,Sunnyside,1.0
334,2024-06-01 00:00:00,1899-12-30 07:55:38,UberX,Cash,1,3.1,$14.0,Upper East Side North,1.0
335,2024-06-01 00:00:00,1899-12-30 07:35:53,UberX,Cash,6,1.45,$8.0,Forest Hills,1.0
336,2024-06-01 00:00:00,1899-12-30 07:02:22,UberXL,Uber Pay,1,3.56,$15.7,Flatiron,1.0
337,2024-06-01 00:00:00,1899-12-30 07:35:25,UberXL,Uber Pay,1,6.47,$22.0,East Harlem South,1.0
338,2024-06-01 00:00:00,1899-12-30 07:47:11,UberXL,Uber Pay,1,2.02,$10.9,Sutton Place/Turtle Bay North,1.0
339,2024-06-01 00:00:00,1899-12-30 07:43:15,UberX,Uber Pay,1,1.37,$8.8,Lincoln Square West,1.0
340,2024-06-01 00:00:00,1899-12-30 07:55:04,UberXL,Uber Pay,1,1.7,$12.1,Yorkville West,1.0
341,2024-06-01 00:00:00,1899-12-30 07:28:21,Uber Black,Uber Pay,1,1.02,$8.3,Midtown Center,1.0
342,2024-06-01 00:00:00,1899-12-30 07:03:02,Uber Black,Uber Pay,1,4.96,$19.5,Sunnyside,1.0
343,2024-06-01 00:00:00,1899-12-30 07:01:38,UberX,Uber Pay,1,3.4,$15.1,Gramercy,1.0
344,2024-06-01 00:00:00,1899-12-30 07:28:12,UberX,Cash,1,1.4,$7.0,Lenox Hill East,1.0
345,2024-06-01 00:00:00,1899-12-30 07:35:33,Uber Black,Uber Pay,1,2.71,$13.3,Upper East Side North,1.0
346,2024-06-01 00:00:00,1899-12-30 07:49:15,UberX,Cash,1,3.15,$11.0,East Harlem South,1.0
347,2024-06-01 00:00:00,1899-12-30 07:08:53,Uber Comfort,Uber Pay,1,1.39,$8.5,Sutton Place/Turtle Bay North,1.0
348,2024-06-01 00:00:00,1899-12-30 07:48:45,UberX,Uber Pay,1,2.48,$13.4,East Harlem North,1.0
349,2024-06-01 00:00:00,1899-12-30 07:17:12,UberX,Uber Pay,1,1.04,$7.9,Yorkville East,1.0
350,2024-06-01 00:00:00,1899-12-30 07:33:54,Uber Black,Uber Pay,1,1.93,$9.3,Yorkville West,1.0
351,2024-06-01 00:00:00,1899-12-30 07:47:17,UberX,Uber Pay,6,2.55,$14.3,Lenox Hill West,1.0
352,2024-06-01 00:00:00,1899-12-30 07:52:46,UberX,Uber Pay,1,1.4,$9.1,Greenwich Village North,1.0
353,2024-06-01 00:00:00,1899-12-30 07:00:37,UberX,Cash,1,2.17,$8.5,Lower East Side,1.0
354,2024-06-01 00:00:00,1899-12-30 07:11:31,UberX,Cash,4,3.73,$13.5,Garment District,1.0
355,2024-06-01 00:00:00,1899-12-30 07:43:22,UberX,Cash,1,2.89,$10.5,Upper East Side North,1.0
356,2024-06-01 00:00:00,1899-12-30 07:27:40,UberX,Uber Pay,1,1.96,$9.7,Lincoln Square West,1.0
357,2024-06-01 00:00:00,1899-12-30 07:43:19,UberX,Uber Pay,1,3.49,$16.5,Penn Station/Madison Sq West,1.0
358,2024-06-01 00:00:00,1899-12-30 06:57:50,UberX,Uber Pay,1,1.54,$7.5,Central Park,1.0
359,2024-06-01 00:00:00,1899-12-30 07:54:53,Uber Black,Uber Pay,1,1.29,$10.7,Murray Hill,1.0
360,2024-06-01 00:00:00,1899-12-30 07:44:30,UberX,Cash,1,1.83,$9.0,Murray Hill,1.0
361,2024-06-01 00:00:00,1899-12-30 07:57:34,UberX,Uber Pay,1,2.73,$11.0,Lincoln Square East,1.0
362,2024-06-01 00:00:00,1899-12-30 07:14:03,UberX,Uber Pay,1,1.61,$9.5,Midtown North,1.0
363,2024-06-01 00:00:00,1899-12-30 07:40:18,UberXL,Uber Pay,1,3.63,$15.1,Gramercy,1.0
364,2024-06-01 00:00:00,1899-12-30 07:08:09,UberXL,Uber Pay,1,4.43,$19.9,Garment District,1.0
365,2024-06-01 00:00:00,1899-12-30 07:50:09,Uber Comfort,Uber Pay,1,2.48,$14.0,Upper West Side South,1.0
366,2024-06-01 00:00:00,1899-12-30 07:21:45,UberX,Cash,1,2.66,$12.0,Upper West Side North,1.0
367,2024-06-01 00:00:00,1899-12-30 07:04:35,UberXL,Uber Pay,1,2.2,$13.3,Midtown East,1.0
368,2024-06-01 00:00:00,1899-12-30 07:33:48,UberX,Amazon Pay,1,1.1,$6.5,Midtown North,1.0
369,2024-06-01 00:00:00,1899-12-30 07:45:53,UberX,Uber Pay,1,1.8,$10.3,Central Park,1.0
370,2024-06-01 00:00:00,1899-12-30 07:19:11,Uber Comfort,Uber Pay,1,4.2,$17.5,East Harlem South,1.0
371,2024-06-01 00:00:00,1899-12-30 07:19:10,UberX,Uber Pay,1,25.81,$71.8,Hammels/Arverne,1.0
372,2024-06-01 00:00:00,1899-12-30 07:23:02,UberX,Cash,1,1.69,$8.5,Lincoln Square East,1.0
373,2024-06-01 00:00:00,1899-12-30 07:05:47,UberXL,Uber Pay,1,7.97,$39.1,West Village,1.0
374,2024-06-01 00:00:00,1899-12-30 07:28:59,Uber Black,Cash,1,6.3,$22.0,Kips Bay,1.0
375,2024-06-01 00:00:00,1899-12-30 07:12:16,UberX,Uber Pay,1,2.89,$17.7,Penn Station/Madison Sq West,1.0
376,2024-06-01 00:00:00,1899-12-30 07:32:13,UberX,Uber Pay,1,6.12,$25.3,East Harlem South,1.0
377,2024-06-01 00:00:00,1899-12-30 07:16:32,UberX,Uber Pay,1,1.03,$6.7,Gramercy,1.0
378,2024-06-01 00:00:00,1899-12-30 07:30:53,UberX,Uber Pay,1,3.85,$18.5,Manhattan Valley,1.0
379,2024-06-01 00:00:00,1899-12-30 07:48:06,UberX,Cash,1,1.48,$8.5,Penn Station/Madison Sq West,1.0
380,2024-06-01 00:00:00,1899-12-30 07:50:52,Uber Black,Cash,1,3.9,$15.0,Stuy Town/Peter Cooper Village,1.0
381,2024-06-01 00:00:00,1899-12-30 07:17:42,Uber Comfort,Cash,5,2.56,$11.5,Upper West Side North,1.0
382,2024-06-01 00:00:00,1899-12-30 07:08:58,Uber Black,Uber Pay,1,3.17,$16.5,Garment District,1.0
383,2024-06-01 00:00:00,1899-12-30 07:11:50,UberX,Uber Pay,3,2.72,$14.6,Kips Bay,1.0
384,2024-06-01 00:00:00,1899-12-30 08:14:19,UberX,Uber Pay,1,1.1,$8.0,Yorkville West,1.0
385,2024-06-01 00:00:00,1899-12-30 08:01:52,UberXL,Cash,1,1.7,$8.0,Upper West Side North,1.0
386,2024-06-01 00:00:00,1899-12-30 08:44:01,Uber Black,Cash,1,5.1,$16.5,Manhattan Valley,1.0
387,2024-06-01 00:00:00,1899-12-30 08:34:03,UberX,Uber Pay,1,6,$25.3,Upper East Side South,1.0
388,2024-06-01 00:00:00,1899-12-30 08:54:27,UberXL,Cash,1,1.4,$7.0,West Chelsea/Hudson Yards,1.0
389,2024-06-01 00:00:00,1899-12-30 08:07:26,UberXL,Uber Pay,2,2.77,$17.4,Upper West Side North,1.0
390,2024-06-01 00:00:00,1899-12-30 08:48:35,Uber Black,Uber Pay,1,1.9,$11.7,Yorkville East,1.0
391,2024-06-01 00:00:00,1899-12-30 08:44:33,UberX,Uber Pay,1,2.1,$11.5,Upper West Side South,1.0
392,2024-06-01 00:00:00,1899-12-30 08:28:51,UberX,Uber Pay,1,1.63,$9.6,Sutton Place/Turtle Bay North,1.0
393,2024-06-01 00:00:00,1899-12-30 08:40:00,UberX,Uber Pay,1,6.2,$20.0,Seaport,1.0
394,2024-06-01 00:00:00,1899-12-30 08:27:10,UberXL,Uber Pay,1,1.5,$9.0,West Village,1.0
395,2024-06-01 00:00:00,1899-12-30 08:53:36,Uber Green,Uber Pay,1,2.8,$12.6,Upper West Side North,1.0
396,2024-06-01 00:00:00,1899-12-30 08:04:12,Uber Comfort,Uber Pay,1,2.01,$18.0,Lenox Hill West,1.0
397,2024-06-01 00:00:00,1899-12-30 08:20:34,UberX,Cash,1,1.37,$9.5,Upper East Side South,1.0
398,2024-06-01 00:00:00,1899-12-30 08:18:37,Uber Black,Uber Pay,1,1.26,$7.4,Yorkville West,1.0
399,2024-06-01 00:00:00,1899-12-30 08:17:19,Uber Green,Uber Pay,1,2,$10.3,Stuy Town/Peter Cooper Village,1.0
400,2024-06-01 00:00:00,1899-12-30 08:07:19,UberX,Cash,1,1.57,$8.0,Clinton East,1.0
401,2024-06-01 00:00:00,1899-12-30 08:17:42,UberX,Cash,1,3.06,$13.0,Times Sq/Theatre District,1.0
402,2024-06-01 00:00:00,1899-12-30 08:58:56,Uber Green,Cash,1,4.77,$16.5,Midtown East,1.0
403,2024-06-01 00:00:00,1899-12-30 08:14:51,UberXL,Uber Pay,1,6.85,$25.5,Carroll Gardens,1.0
404,2024-06-01 00:00:00,1899-12-30 08:56:21,UberX,Amazon Pay,1,4,$14.5,Gramercy,1.0
405,2024-06-01 00:00:00,1899-12-30 08:13:56,UberX,Uber Pay,1,1.5,$9.7,Sutton Place/Turtle Bay North,1.0
406,2024-06-01 00:00:00,1899-12-30 08:28:45,Uber Black,Cash,1,2.5,$10.5,Lenox Hill West,1.0
407,2024-06-01 00:00:00,1899-12-30 08:49:01,Uber Comfort,Cash,1,1.9,$8.5,Penn Station/Madison Sq West,1.0
408,2024-06-01 00:00:00,1899-12-30 08:49:21,UberX,Cash,1,1.7,$6.5,Sutton Place/Turtle Bay North,1.0
409,2024-06-01 00:00:00,1899-12-30 08:10:03,UberXL,Cash,1,1.84,$7.5,Stuy Town/Peter Cooper Village,1.0
410,2024-06-01 00:00:00,1899-12-30 08:37:31,UberXL,Uber Pay,1,1.14,$7.5,Midtown Center,1.0
411,2024-06-01 00:00:00,1899-12-30 08:32:39,UberX,Uber Pay,1,3.23,$15.7,Yorkville West,1.0
412,2024-06-01 00:00:00,1899-12-30 08:53:30,Uber Black,Cash,1,1.18,$6.0,Sutton Place/Turtle Bay North,1.0
413,2024-06-01 00:00:00,1899-12-30 08:00:46,Uber Comfort,Uber Pay,1,3.9,$20.2,Garment District,1.0
414,2024-06-01 00:00:00,1899-12-30 08:49:46,UberXL,Cash,1,1.02,$6.5,Penn Station/Madison Sq West,1.0
415,2024-06-01 00:00:00,1899-12-30 08:13:42,Uber Black,Cash,6,5.86,$18.5,Financial District North,1.0
416,2024-06-01 00:00:00,1899-12-30 08:04:16,Uber Comfort,Uber Pay,1,3.9,$13.5,Yorkville East,1.0
417,2024-06-01 00:00:00,1899-12-30 07:53:56,Uber Black,Uber Pay,1,2.2,$12.1,Lenox Hill West,1.0
418,2024-06-01 00:00:00,1899-12-30 08:24:34,UberX,Uber Pay,1,4.58,$21.1,East Village,1.0
419,2024-06-01 00:00:00,1899-12-30 08:17:41,UberX,Uber Pay,1,1.06,$7.5,Midtown North,1.0
420,2024-06-01 00:00:00,1899-12-30 08:31:41,UberX,Uber Pay,1,1.31,$9.1,Clinton East,1.0
421,2024-06-01 00:00:00,1899-12-30 07:52:06,Uber Black,Uber Pay,1,2.57,$13.9,Midtown North,1.0
422,2024-06-01 00:00:00,1899-12-30 08:48:19,UberX,Uber Pay,1,2.9,$12.5,Upper East Side North,1.0
423,2024-06-01 00:00:00,1899-12-30 08:35:42,UberX,Cash,2,8.17,$24.5,Upper East Side South,1.0
424,2024-06-01 00:00:00,1899-12-30 08:17:33,UberX,Uber Pay,1,2.62,$13.3,NV,1.0
425,2024-06-01 00:00:00,1899-12-30 08:09:37,UberX,Uber Pay,1,1.9,$11.0,Penn Station/Madison Sq West,1.0
426,2024-06-01 00:00:00,1899-12-30 08:27:45,UberX,Uber Pay,2,2.28,$23.3,Upper West Side South,1.0
427,2024-06-01 00:00:00,1899-12-30 08:32:38,Uber Green,Uber Pay,1,2.58,$12.0,Union Sq,1.0
428,2024-06-01 00:00:00,1899-12-30 08:14:36,Uber Comfort,Uber Pay,1,9.89,$35.5,Kips Bay,1.0
429,2024-06-01 00:00:00,1899-12-30 08:00:04,UberX,Uber Pay,1,2.4,$13.3,Clinton East,1.0
430,2024-06-01 00:00:00,1899-12-30 08:29:30,UberX,Uber Pay,1,1.5,$9.1,Lenox Hill West,1.0
431,2024-06-01 00:00:00,1899-12-30 08:07:42,UberX,Uber Pay,1,2.59,$12.1,Midtown North,1.0
432,2024-06-01 00:00:00,1899-12-30 08:37:30,UberXL,Cash,3,2.71,$9.5,Lenox Hill East,1.0
433,2024-06-01 00:00:00,1899-12-30 08:28:27,Uber Black,Uber Pay,1,2.4,$11.5,Manhattan Valley,1.0
434,2024-06-01 00:00:00,1899-12-30 08:26:40,Uber Black,Uber Pay,1,1.13,$9.7,Clinton East,1.0
435,2024-06-01 00:00:00,1899-12-30 08:55:59,Uber Green,Uber Pay,1,2.5,$10.0,Clinton West,1.0
436,2024-06-01 00:00:00,1899-12-30 08:28:05,Uber Comfort,Cash,1,1.2,$7.5,Sutton Place/Turtle Bay North,1.0
437,2024-06-01 00:00:00,1899-12-30 07:57:17,UberX,Cash,5,1.46,$7.0,Upper East Side North,1.0
438,2024-06-01 00:00:00,1899-12-30 08:11:06,Uber Comfort,Uber Pay,1,5.3,$20.5,Upper West Side South,1.0
439,2024-06-01 00:00:00,1899-12-30 08:54:58,UberX,Uber Pay,1,2.84,$15.2,Lenox Hill East,1.0
440,2024-06-01 00:00:00,1899-12-30 08:56:24,UberX,Cash,1,2.06,$10.0,Lenox Hill East,1.0
441,2024-06-01 00:00:00,1899-12-30 08:02:02,UberXL,Uber Pay,1,3.4,$19.8,Kips Bay,1.0
442,2024-06-01 00:00:00,1899-12-30 08:50:33,Uber Black,Cash,2,3.2,$13.5,Greenwich Village North,1.0
443,2024-06-01 00:00:00,1899-12-30 08:12:11,UberX,Uber Pay,3,2.31,$13.3,Lenox Hill East,1.0
444,2024-06-01 00:00:00,1899-12-30 08:30:32,Uber Green,Cash,2,2.06,$16.0,Yorkville West,1.0
445,2024-06-01 00:00:00,1899-12-30 08:15:42,UberX,Uber Pay,1,1.3,$7.7,Gramercy,1.0
446,2024-06-01 00:00:00,1899-12-30 08:09:18,Uber Comfort,Cash,1,2.24,$9.5,Lenox Hill East,1.0
447,2024-06-01 00:00:00,1899-12-30 08:09:43,UberX,Cash,1,1.9,$7.5,Washington Heights South,1.0
448,2024-06-01 00:00:00,1899-12-30 08:12:05,Uber Black,Uber Pay,1,1.03,$7.9,Upper East Side South,1.0
